gene_id,gene,logFC,logCPM,PValue,FDR
ENSG00000000003,TSPAN6,-0.025398737,1.943446317,0.844544961,0.990327922
ENSG00000000419,DPM1,-0.020004383,4.065910549,0.883757332,0.993002099
ENSG00000000457,SCYL3,-0.019355201,2.948056154,0.861120034,0.991761005
ENSG00000000460,C1orf112,0.06926233,1.586584897,0.611102649,0.955535892
ENSG00000000938,FGR,-0.377552437,0.715262129,0.146084046,0.767437957
ENSG00000000971,CFH,0.402317224,4.463486518,0.268261172,0.857555289
ENSG00000001036,FUCA2,0.117061681,2.270729034,0.457793136,0.925385986
ENSG00000001084,GCLC,-0.021579534,3.591108495,0.881562153,0.992758758
ENSG00000001167,NFYA,-0.107659011,3.20446923,0.429502,0.919130866
ENSG00000001460,STPG1,0.334126436,0.527339439,0.125634364,0.750242091
ENSG00000001461,NIPAL3,0.013299658,3.385168353,0.945600804,1
ENSG00000001497,LAS1L,0.077958851,4.518546642,0.46727507,0.926110662
ENSG00000001561,ENPP4,0.055204329,5.295702483,0.749402661,0.979944297
ENSG00000001617,SEMA3F,-0.076878275,2.960064364,0.604492456,0.955535892
ENSG00000001629,ANKIB1,-0.091695616,4.225771656,0.373235641,0.905857646
ENSG00000001630,CYP51A1,0.281188479,2.671891064,0.164626616,0.787588696
ENSG00000001631,KRIT1,-0.040068655,4.377115766,0.687725368,0.971325148
ENSG00000002016,RAD52,-0.071729412,3.981102994,0.588655523,0.950477282
ENSG00000002079,MYH16,-0.067712387,-2.920803894,0.820020397,0.988237555
ENSG00000002330,BAD,0.127053227,3.691848337,0.391639715,0.909074182
ENSG00000002549,LAP3,-0.041992743,5.240317343,0.622102298,0.956123588
ENSG00000002586,CD99,0.095646504,6.658057024,0.644622605,0.961916519
ENSG00000002587,HS3ST1,-0.025895209,-2.015653812,0.97713848,1
ENSG00000002746,HECW1,-0.241947597,0.407573499,0.452036129,0.923486434
ENSG00000002822,MAD1L1,0.062432244,3.5900568,0.627408478,0.956824027
ENSG00000002834,LASP1,0.019157003,4.652077017,0.915188123,0.997817241
ENSG00000002919,SNX11,0.110888477,2.919639594,0.263034599,0.853880028
ENSG00000002933,TMEM176A,0.666183796,0.809771293,0.023277729,0.568173609
ENSG00000003056,M6PR,0.172276624,5.109277523,0.026923777,0.580657089
ENSG00000003096,KLHL13,0.051720325,1.883178341,0.663837831,0.966948189
ENSG00000003137,CYP26B1,1.269752991,2.263741278,0.007068927,0.419140705
ENSG00000003147,ICA1,-0.37109525,1.672664234,0.011879016,0.480248567
ENSG00000003249,DBNDD1,-0.10071553,5.379206973,0.762085437,0.981470553
ENSG00000003393,ALS2,-0.233933288,4.957378636,0.017358214,0.534076771
ENSG00000003400,CASP10,-0.31442138,2.996990132,0.05781415,0.660066317
ENSG00000003402,CFLAR,-0.079755241,7.697971504,0.558811529,0.945019584
ENSG00000003436,TFPI,0.313124248,3.395843663,0.175464428,0.79631752
ENSG00000003509,NDUFAF7,-0.060874201,3.960870189,0.526614136,0.939219835
ENSG00000003756,RBM5,-0.064983879,6.716298543,0.505338693,0.933335602
ENSG00000003987,MTMR7,0.142862197,0.15855701,0.351683197,0.89869126
ENSG00000003989,SLC7A2,-0.17017464,7.897942876,0.228015088,0.832992724
ENSG00000004059,ARF5,0.090329244,5.61175813,0.307477208,0.877629805
ENSG00000004139,SARM1,-0.079338178,2.01052305,0.502664449,0.933335602
ENSG00000004142,POLDIP2,0.00764864,6.61352588,0.936270625,1
ENSG00000004399,PLXND1,-0.244119137,5.420576558,0.20054491,0.812705982
ENSG00000004455,AK2,0.016728907,6.150532789,0.867895711,0.992180755
ENSG00000004468,CD38,-0.059460663,5.571200631,0.821858044,0.988237555
ENSG00000004478,FKBP4,0.337725684,5.801635242,0.074787999,0.692977306
ENSG00000004487,KDM1A,-0.037521072,5.20008658,0.650799083,0.964089108
ENSG00000004534,RBM6,-0.096716441,6.510482764,0.318608836,0.883691502
ENSG00000004660,CAMKK1,0.704301379,1.650439768,0.026154815,0.580133284
ENSG00000004700,RECQL,0.087522497,4.210706853,0.357662512,0.899481605
ENSG00000004766,VPS50,0.010794474,4.001209084,0.914100641,0.997806414
ENSG00000004776,HSPB6,0.445021674,10.67412401,0.079533272,0.69692582
ENSG00000004777,ARHGAP33,0.232857394,2.610107222,0.115396904,0.741666171
ENSG00000004779,NDUFAB1,0.075353998,6.660699381,0.519564823,0.937896641
ENSG00000004799,PDK4,0.495369787,7.999650376,0.473573402,0.927368321
ENSG00000004838,ZMYND10,-0.099670445,-0.300455272,0.668536161,0.967590915
ENSG00000004848,ARX,0.228824001,4.213240698,0.151615245,0.774317339
ENSG00000004864,SLC25A13,-0.086567675,2.452545128,0.495550813,0.931507955
ENSG00000004866,ST7,0.110691164,2.954904171,0.311934551,0.879650209
ENSG00000004897,CDC27,0.084940778,5.35749236,0.517569766,0.937263107
ENSG00000004948,CALCR,0.177690252,0.068950913,0.397441825,0.909921459
ENSG00000004961,HCCS,0.013669466,5.116472545,0.895440987,0.996337851
ENSG00000004975,DVL2,-0.097204074,3.871689388,0.299392759,0.874169755
ENSG00000005007,UPF1,0.025480306,5.762535163,0.81494546,0.988237555
ENSG00000005020,SKAP2,-0.233745168,3.144672474,0.323468299,0.885700282
ENSG00000005022,SLC25A5,0.23263768,3.856485009,0.088540803,0.712019295
ENSG00000005059,MCUB,0.110610517,0.21785458,0.663064054,0.966948189
ENSG00000005073,HOXA11,-0.338749722,2.185636797,0.028670451,0.589392132
ENSG00000005075,POLR2J,0.028113748,5.227440161,0.791803113,0.98664305
ENSG00000005100,DHX33,0.030913672,3.462229445,0.80652474,0.988237555
ENSG00000005102,MEOX1,-0.263664485,3.045208453,0.395858851,0.909825774
ENSG00000005108,THSD7A,-0.660492146,-0.668610195,0.043313856,0.632836768
ENSG00000005156,LIG3,0.061410852,3.831837244,0.5846024,0.950477282
ENSG00000005175,RPAP3,-0.071445577,4.554987927,0.479405986,0.929420373
ENSG00000005187,ACSM3,-0.200544754,0.734654232,0.362833398,0.899481605
ENSG00000005189,REXO5,0.15207994,-0.234977698,0.427142035,0.917949069
ENSG00000005194,CIAPIN1,0.121171492,4.46068188,0.255629713,0.848981525
ENSG00000005206,SPPL2B,-0.12275599,5.044580361,0.24723466,0.847086811
ENSG00000005238,FAM214B,0.306842413,3.459429214,0.060868827,0.66671052
ENSG00000005243,COPZ2,0.268890744,4.804327094,0.040117635,0.621621169
ENSG00000005249,PRKAR2B,0.106709715,1.34414668,0.668714109,0.967590915
ENSG00000005302,MSL3,-0.049059868,4.738103889,0.630279168,0.956910215
ENSG00000005339,CREBBP,-0.203141736,6.385254672,0.088481319,0.712019295
ENSG00000005379,TSPOAP1,-0.312604665,4.209921164,0.100958838,0.725687243
ENSG00000005381,MPO,-0.050700209,-0.110302947,0.847721807,0.990600006
ENSG00000005436,GCFC2,-0.157961132,5.394508598,0.165627302,0.78842507
ENSG00000005448,WDR54,-0.049736363,-0.355146613,0.825909619,0.988541746
ENSG00000005469,CROT,-0.049199534,3.351962439,0.642045431,0.960999487
ENSG00000005471,ABCB4,0.045977601,4.059604201,0.714365964,0.976672038
ENSG00000005483,KMT2E,-0.217610648,5.297680295,0.084586101,0.702266203
ENSG00000005486,RHBDD2,0.080705314,2.300492342,0.608635074,0.955535892
ENSG00000005513,SOX8,0.557744942,0.522384637,0.034077381,0.605770936
ENSG00000005700,IBTK,-0.172561498,6.253998508,0.08606205,0.706107145
ENSG00000005801,ZNF195,0.035672477,3.395401396,0.743143284,0.979370225
ENSG00000005810,MYCBP2,-0.200755093,5.119690499,0.04428509,0.632836768
ENSG00000005812,FBXL3,-0.074878809,4.833047781,0.461221066,0.925784113
ENSG00000005844,ITGAL,-0.05643599,1.177992421,0.855114204,0.99086131
ENSG00000005882,PDK2,0.131177782,7.606182903,0.387543329,0.906899754
ENSG00000005884,ITGA3,0.241482945,3.350746893,0.249476623,0.84727547
ENSG00000005889,ZFX,-0.044003893,5.236910233,0.814638431,0.988237555
ENSG00000005893,LAMP2,-0.239761389,7.120784717,0.151337299,0.773842142
ENSG00000005955,NA,0.060430308,3.900966345,0.541904567,0.944376066
ENSG00000005961,ITGA2B,-0.384825695,-1.72999461,0.115565062,0.741666171
ENSG00000005981,ASB4,0.268111936,4.903362832,0.244365796,0.845597957
ENSG00000006007,GDE1,-0.059354689,6.328203785,0.563426552,0.94546157
ENSG00000006015,REX1BD,0.10265075,5.435924875,0.271402782,0.859209844
ENSG00000006016,CRLF1,0.132154378,2.90137742,0.384294157,0.906162932
ENSG00000006025,OSBPL7,-0.120334639,5.45378061,0.716147859,0.976672038
ENSG00000006042,TMEM98,0.217907116,0.938485805,0.321370243,0.884510459
ENSG00000006047,YBX2,-0.144598852,2.197499212,0.508238655,0.933402844
ENSG00000006062,MAP3K14,0.1999332,4.331148389,0.403819086,0.911668226
ENSG00000006071,ABCC8,1.60084382,1.840630231,1.67E-06,0.008440447
ENSG00000006114,NA,-0.270938469,4.631751473,0.014314815,0.505017611
ENSG00000006118,TMEM132A,-0.23428881,1.914065034,0.149587345,0.771590286
ENSG00000006125,AP2B1,-0.196502188,6.336245153,0.055487875,0.653900123
ENSG00000006194,ZNF263,-0.032426276,3.30648784,0.715648406,0.976672038
ENSG00000006210,CX3CL1,-0.613230062,3.058560557,0.041058352,0.62425315
ENSG00000006282,SPATA20,-0.129752491,5.279599487,0.437570299,0.920893626
ENSG00000006283,CACNA1G,-0.529234296,-2.221568146,0.360665304,0.899481605
ENSG00000006327,TNFRSF12A,2.177252767,4.364352425,0.000158504,0.102581788
ENSG00000006432,MAP3K9,-0.317444085,2.120986575,0.157026308,0.777967697
ENSG00000006451,RALA,-0.08629367,4.098491598,0.360949828,0.899481605
ENSG00000006453,BAIAP2L1,-0.065247109,5.300076525,0.569649444,0.94655774
ENSG00000006459,KDM7A,-0.22312886,4.880612491,0.061267654,0.66671052
ENSG00000006468,ETV1,-0.141200399,0.220431296,0.597334702,0.952907532
ENSG00000006530,AGK,-0.010568119,2.652979883,0.92092224,0.998481595
ENSG00000006534,ALDH3B1,0.032693571,0.82541641,0.881321086,0.992758758
ENSG00000006576,PHTF2,0.091480426,7.623123141,0.537276329,0.941987018
ENSG00000006607,FARP2,0.021351975,3.70214754,0.83377303,0.989810132
ENSG00000006625,GGCT,0.062796124,3.611854568,0.627036598,0.956824027
ENSG00000006634,DBF4,0.048975031,0.749801499,0.715817815,0.976672038
ENSG00000006638,TBXA2R,-0.015919169,0.426938649,0.948509673,1
ENSG00000006652,IFRD1,0.481363517,6.330136135,0.02580742,0.580133284
ENSG00000006695,COX10,-0.015558976,5.259158075,0.897446697,0.996337851
ENSG00000006704,GTF2IRD1,-0.229507436,4.45613036,0.253854023,0.848398078
ENSG00000006712,PAF1,0.040812279,5.022990513,0.685266177,0.971188033
ENSG00000006715,VPS41,-0.135742185,3.560463187,0.15163699,0.774317339
ENSG00000006740,ARHGAP44,-0.178335163,2.764948813,0.423751331,0.915748787
ENSG00000006744,ELAC2,0.019538724,5.914445055,0.825483993,0.988350546
ENSG00000006756,ARSD,-0.14409641,1.111383228,0.448307479,0.923099494
ENSG00000006757,PNPLA4,-0.210705146,4.854013614,0.061363183,0.66671052
ENSG00000006788,MYH13,-0.503516299,5.315524463,0.496312918,0.931507955
ENSG00000006831,ADIPOR2,-0.139119405,5.804843714,0.223786276,0.830826729
ENSG00000006837,CDKL3,0.228552086,3.827424334,0.079050771,0.695027783
ENSG00000007047,MARK4,-0.25987829,5.730151373,0.276400539,0.86007981
ENSG00000007062,PROM1,0.226465015,1.328866258,0.438877992,0.921111647
ENSG00000007080,CCDC124,0.129912698,5.438687815,0.20004649,0.812365366
ENSG00000007129,CEACAM21,0.14257825,-2.244082561,0.584959028,0.950477282
ENSG00000007168,PAFAH1B1,-0.019473494,7.437787975,0.857566933,0.991712537
ENSG00000007171,NOS2,-0.400248326,-0.045101123,0.132613706,0.75420703
ENSG00000007202,KIAA0100,0.081512852,6.83443435,0.487733392,0.930093408
ENSG00000007237,,0.332614303,3.746923843,0.167385137,0.790677617
ENSG00000007255,TRAPPC6A,0.149891032,2.774344605,0.303492874,0.875265305
ENSG00000007264,MATK,-0.043844599,-1.88654534,0.918430339,0.997937428
ENSG00000007312,CD79B,-0.02129636,0.47684906,0.911282545,0.997141093
ENSG00000007314,SCN4A,-0.189053736,8.603840445,0.207144258,0.817378349
ENSG00000007341,ST7L,0.030467173,2.854022355,0.749019246,0.979944297
ENSG00000007372,PAX6,-0.094500812,1.088824004,0.489028161,0.930272153
ENSG00000007376,RPUSD1,0.027396345,2.726675119,0.834881726,0.989810132
ENSG00000007384,RHBDF1,0.127411321,4.724243422,0.494306939,0.931507955
ENSG00000007392,LUC7L,0.199268622,5.07187526,0.029165007,0.593295779
ENSG00000007402,CACNA2D2,0.014457076,1.962812681,0.918295378,0.997937428
ENSG00000007516,BAIAP3,-0.0344593,3.644204066,0.745771339,0.979370225
ENSG00000007520,TSR3,0.049778169,5.411828498,0.62727551,0.956824027
ENSG00000007541,PIGQ,0.068096136,3.716436136,0.5476506,0.944688954
ENSG00000007545,CRAMP1,-0.148393053,4.17424354,0.196989578,0.810489376
ENSG00000007866,TEAD3,0.100803538,5.562522669,0.467752998,0.926110662
ENSG00000007923,DNAJC11,0.108530606,5.78330507,0.299008546,0.874169755
ENSG00000007933,FMO3,-0.715658134,1.742458049,0.022661379,0.566864986
ENSG00000007944,MYLIP,-0.194536167,5.035518456,0.196181941,0.810361883
ENSG00000007952,NOX1,0.115039641,-0.693916691,0.571983892,0.947664664
ENSG00000008018,PSMB1,0.142127761,6.070396956,0.17042849,0.793991007
ENSG00000008056,SYN1,-0.227841193,-0.051301727,0.517956088,0.937263107
ENSG00000008083,JARID2,-0.141487529,4.178757066,0.219021218,0.827286127
ENSG00000008086,CDKL5,-0.543170253,-1.198632175,0.038960232,0.621621169
ENSG00000008128,CDK11A,-0.063921917,4.891862119,0.556605711,0.944688954
ENSG00000008130,NADK,0.003053082,4.387913616,0.971838697,1
ENSG00000008226,DLEC1,0.053957601,3.236462923,0.688042984,0.971490541
ENSG00000008256,CYTH3,-0.247243324,4.513383348,0.019391656,0.544238392
ENSG00000008277,ADAM22,0.205502672,2.229380165,0.611472581,0.955535892
ENSG00000008282,SYPL1,-0.134649536,6.576093087,0.17795149,0.797352303
ENSG00000008283,CYB561,-0.032458645,2.130926056,0.864647587,0.991888069
ENSG00000008294,SPAG9,0.005572488,6.749179519,0.961986641,1
ENSG00000008300,CELSR3,-0.13257918,-0.387316325,0.566727328,0.946211082
ENSG00000008311,AASS,0.224555622,4.334066028,0.394128412,0.909666478
ENSG00000008323,PLEKHG6,0.735691375,-2.126600739,0.019046361,0.543628339
ENSG00000008324,SS18L2,0.171120597,1.585119876,0.191688237,0.807309631
ENSG00000008382,MPND,0.107635313,3.392415817,0.337225099,0.892868346
ENSG00000008394,MGST1,1.048610661,0.922295638,0.008591361,0.441726609
ENSG00000008405,CRY1,-0.065949703,3.360024304,0.662330746,0.966948189
ENSG00000008441,NFIX,-0.059656572,9.047027984,0.621735614,0.956123588
ENSG00000008513,ST3GAL1,-0.164509087,6.651999105,0.257364814,0.851097436
ENSG00000008516,MMP25,-0.017717217,0.731833702,0.948456116,1
ENSG00000008517,IL32,-0.074070498,6.188117291,0.863439743,0.991761005
ENSG00000008710,PKD1,0.008139611,8.149013774,0.954984051,1
ENSG00000008735,MAPK8IP2,0.222724102,-1.511059721,0.374643909,0.905857646
ENSG00000008838,MED24,-0.109220238,6.604649156,0.433280715,0.919872665
ENSG00000008853,RHOBTB2,0.044447378,4.93916682,0.796669581,0.987008699
ENSG00000008869,HEATR5B,-0.125622702,3.265651115,0.282882877,0.86455255
ENSG00000008952,SEC62,-0.047292565,5.257602868,0.593668217,0.952524655
ENSG00000008988,RPS20,-0.122442636,8.090049435,0.402422214,0.911608467
ENSG00000009307,CSDE1,0.006559073,10.90486339,0.953294219,1
ENSG00000009335,UBE3C,-0.172574123,6.868828544,0.140006425,0.761720373
ENSG00000009413,REV3L,-0.00359073,4.643888612,0.972205635,1
ENSG00000009694,TENM1,-0.166972676,0.691672083,0.48980643,0.930613797
ENSG00000009709,PAX7,0.239203277,3.16053777,0.269992082,0.858867738
ENSG00000009724,MASP2,-0.051560659,4.537099725,0.701050108,0.97311582
ENSG00000009780,FAM76A,0.021640729,3.648501643,0.863551893,0.991761005
ENSG00000009790,TRAF3IP3,0.04684244,0.599383613,0.824455022,0.988237555
ENSG00000009830,POMT2,0.283290919,3.669950233,0.030276743,0.593912901
ENSG00000009844,VTA1,-0.036289747,5.252669622,0.69326967,0.971904063
ENSG00000009950,MLXIPL,0.183304578,4.396889721,0.495889576,0.931507955
ENSG00000009954,BAZ1B,-0.091396627,4.528820109,0.44672639,0.922485886
ENSG00000010017,RANBP9,-0.098284189,5.756767583,0.34386724,0.89475536
ENSG00000010072,SPRTN,0.051269564,2.952316194,0.718972305,0.976672038
ENSG00000010165,EEF1AKNMT,0.104742955,4.075831686,0.240371054,0.841402782
ENSG00000010219,DYRK4,0.141340046,2.259094401,0.283580504,0.864734392
ENSG00000010244,ZNF207,0.066021354,6.292518877,0.414639958,0.912506347
ENSG00000010256,UQCRC1,0.088047302,8.804628229,0.447213661,0.922703243
ENSG00000010270,STARD3NL,-0.0913872,3.019385942,0.408453175,0.912506347
ENSG00000010278,CD9,0.292165546,4.441344242,0.14314256,0.763225553
ENSG00000010282,HHATL,0.254892836,8.394500434,0.110177593,0.735998751
ENSG00000010292,NCAPD2,-0.052761104,3.869051392,0.596688729,0.952907532
ENSG00000010295,IFFO1,0.180204999,4.462197124,0.347521652,0.896170643
ENSG00000010318,PHF7,-0.182889644,2.767604953,0.108154058,0.733961363
ENSG00000010319,SEMA3G,-0.346988681,4.388321239,0.125114659,0.750121589
ENSG00000010322,NISCH,-0.053891835,5.891403611,0.654984486,0.965491757
ENSG00000010327,STAB1,0.129718701,4.424959181,0.577080225,0.948662041
ENSG00000010361,FUZ,0.075942256,4.38948519,0.502038704,0.933335602
ENSG00000010379,SLC6A13,0.865381662,-1.04565667,0.004440431,0.390140139
ENSG00000010404,IDS,-0.044294806,5.066099938,0.583232155,0.950477282
ENSG00000010539,ZNF200,-0.023762994,1.394776347,0.86810888,0.992180755
ENSG00000010610,CD4,-0.019718558,0.010713821,0.963842283,1
ENSG00000010626,LRRC23,0.065419659,1.273908174,0.7005745,0.97311582
ENSG00000010671,BTK,-0.331718729,-2.027352607,0.31868589,0.883691502
ENSG00000010704,HFE,-0.154022279,1.612839158,0.308049264,0.877629805
ENSG00000010803,SCMH1,-0.013892231,5.56157741,0.879900732,0.992596681
ENSG00000010810,FYN,-0.069307716,2.906851133,0.685371586,0.971188033
ENSG00000010818,HIVEP2,-0.136403941,5.961452805,0.317186149,0.883691502
ENSG00000011007,ELOA,-0.049125366,5.505616535,0.626751167,0.956824027
ENSG00000011009,LYPLA2,0.121422544,4.153707355,0.228609167,0.833196158
ENSG00000011021,CLCN6,-0.163588643,4.348211263,0.113900097,0.740657445
ENSG00000011028,MRC2,0.247630668,5.014679581,0.338016454,0.892868346
ENSG00000011052,NME1-NME2,0.042188096,5.834803588,0.767902992,0.983320788
ENSG00000011083,SLC6A7,0.052959877,6.294165391,0.725126583,0.976993178
ENSG00000011105,TSPAN9,0.164616712,4.51264106,0.390158152,0.908425881
ENSG00000011114,BTBD7,-0.214602419,4.313179457,0.039587833,0.621621169
ENSG00000011132,APBA3,0.209925122,3.854415761,0.0548663,0.651246847
ENSG00000011143,MKS1,-0.065412579,3.133817972,0.599349225,0.953968826
ENSG00000011198,ABHD5,0.007216382,3.957192772,0.946688691,1
ENSG00000011201,ANOS1,-0.223454133,4.588551474,0.170578709,0.793991007
ENSG00000011243,AKAP8L,0.048068724,5.434559409,0.627723448,0.956824027
ENSG00000011258,MBTD1,-0.260570542,3.678392176,0.065223817,0.672199174
ENSG00000011260,UTP18,0.138868659,3.404753126,0.324075123,0.885700282
ENSG00000011275,RNF216,0.057074584,5.041234748,0.536900704,0.941987018
ENSG00000011295,TTC19,-0.019125179,4.736803429,0.845871975,0.990403898
ENSG00000011304,PTBP1,0.060509164,5.066134876,0.500905887,0.932875181
ENSG00000011347,SYT7,-0.04059664,1.890803227,0.837810155,0.989810132
ENSG00000011376,LARS2,0.052996372,3.928128639,0.505269284,0.933335602
ENSG00000011405,PIK3C2A,-0.223606901,3.810006517,0.053263148,0.651161557
ENSG00000011422,PLAUR,-0.16345122,-0.540290711,0.584436377,0.950477282
ENSG00000011426,ANLN,-1.075821402,-1.668081654,0.063473988,0.668436113
ENSG00000011451,WIZ,-0.00639688,4.934206136,0.940811544,1
ENSG00000011454,RABGAP1,-0.117935513,5.610627119,0.234517749,0.836155312
ENSG00000011465,DCN,0.0881208,7.697834916,0.649164675,0.963404444
ENSG00000011478,QPCTL,0.251182172,0.410502808,0.207548529,0.817411942
ENSG00000011485,PPP5C,0.113331883,5.260731236,0.201852741,0.812705982
ENSG00000011523,CEP68,0.117779275,5.722445872,0.368990764,0.903670683
ENSG00000011566,MAP4K3,-0.227032543,5.295916458,0.020857742,0.552993657
ENSG00000011590,ZBTB32,0.085389343,-2.794637684,0.794172014,0.986726435
ENSG00000011600,TYROBP,-0.104830453,0.592452833,0.73972269,0.978817024
ENSG00000011638,TMEM159,0.102645447,6.642396764,0.539924774,0.943562964
ENSG00000012048,BRCA1,0.051694205,1.964249009,0.748745662,0.979944297
ENSG00000012061,ERCC1,0.022818891,5.16665545,0.861177244,0.991761005
ENSG00000012124,CD22,-0.241065305,-1.846226236,0.513206123,0.935539207
ENSG00000012171,SEMA3B,0.181774758,2.626530857,0.413378416,0.912506347
ENSG00000012174,MBTPS2,-0.022426159,3.908182427,0.819880044,0.988237555
ENSG00000012211,PRICKLE3,0.202029431,3.319925755,0.121573092,0.74873314
ENSG00000012223,LTF,-0.22552506,0.21607331,0.173527852,0.79631752
ENSG00000012232,EXTL3,-0.281222639,5.488382022,0.014249733,0.505017611
ENSG00000012660,ELOVL5,-0.251336073,2.81707487,0.142980436,0.76273819
ENSG00000012779,ALOX5,-0.261071291,-0.891620073,0.412877375,0.912506347
ENSG00000012817,KDM5D,-0.374028128,4.720021822,0.833040139,0.989810132
ENSG00000012822,CALCOCO1,0.004882471,7.261167286,0.970889489,1
ENSG00000012963,UBR7,-0.001639261,4.174647776,0.987209449,1
ENSG00000012983,MAP4K5,-0.048834104,3.848635122,0.610040776,0.955535892
ENSG00000013016,EHD3,-0.080210333,1.407669732,0.764036665,0.981791487
ENSG00000013275,PSMC4,0.163543068,5.561225131,0.145134655,0.7657653
ENSG00000013288,MAN2B2,-0.032257089,2.60325232,0.865283698,0.991911021
ENSG00000013297,CLDN11,0.485611846,-0.479166013,0.140750728,0.762071891
ENSG00000013306,SLC25A39,0.122253652,4.883050683,0.190244453,0.805826889
ENSG00000013364,MVP,0.435503271,4.653767622,0.019548891,0.544661353
ENSG00000013374,NUB1,-0.012244244,5.3334406,0.878864958,0.992596681
ENSG00000013375,PGM3,0.074530114,3.497999323,0.511367545,0.935177859
ENSG00000013392,RWDD2A,-0.032360639,1.754418655,0.797850529,0.987438527
ENSG00000013441,CLK1,0.094085948,6.6425848,0.451735117,0.923486434
ENSG00000013503,POLR3B,-0.021367307,2.84400666,0.841870062,0.990188064
ENSG00000013523,ANGEL1,-0.090387801,4.193497669,0.296051529,0.872290272
ENSG00000013561,RNF14,0.034937065,5.083492375,0.700654002,0.97311582
ENSG00000013563,DNASE1L1,-0.002400215,5.606239663,0.986738018,1
ENSG00000013573,DDX11,-0.141020421,3.940754546,0.697654852,0.972381312
ENSG00000013583,HEBP1,0.029095194,3.549708823,0.811786423,0.988237555
ENSG00000013588,GPRC5A,0.699452302,-1.946800636,0.105843173,0.733749175
ENSG00000013619,MAMLD1,-0.156865321,2.117934544,0.380754155,0.905857646
ENSG00000013725,CD6,0.149634655,-0.866015836,0.664935563,0.966948189
ENSG00000013810,TACC3,-0.042037819,1.834640061,0.843470975,0.990327922
ENSG00000014123,UFL1,-0.050497508,4.995145555,0.637771803,0.959527539
ENSG00000014138,POLA2,0.08457019,2.415967963,0.431497368,0.91921351
ENSG00000014164,ZC3H3,0.067289904,4.08932589,0.675941414,0.969363251
ENSG00000014216,CAPN1,0.040352003,6.24368986,0.646566126,0.96249048
ENSG00000014641,MDH1,0.055832292,8.370845943,0.746431911,0.979370225
ENSG00000014824,SLC30A9,-0.067596557,5.6274972,0.406350176,0.911718998
ENSG00000014914,MTMR11,0.063788509,0.540276698,0.687458136,0.971325148
ENSG00000014919,COX15,0.001956311,5.291514317,0.983328697,1
ENSG00000015133,CCDC88C,-0.111549445,2.034699125,0.596533303,0.952907532
ENSG00000015153,YAF2,0.066156732,4.2975409,0.623380178,0.956297561
ENSG00000015171,ZMYND11,-0.110190092,6.077531667,0.245334245,0.846105494
ENSG00000015285,WAS,-0.145500574,-1.15363537,0.619534124,0.956123588
ENSG00000015475,BID,0.171980343,4.22560887,0.142326492,0.762495694
ENSG00000015479,MATR3,-0.004620426,7.301982703,0.954683703,1
ENSG00000015520,NPC1L1,0.157552637,-2.432283925,0.643305702,0.961195148
ENSG00000015532,XYLT2,-0.063709889,4.569993132,0.490835429,0.930932188
ENSG00000015568,RGPD5,-0.077052616,4.116936262,0.648306522,0.962930962
ENSG00000015676,NUDCD3,0.056838671,6.681570111,0.505944344,0.933335602
ENSG00000016391,CHDH,-0.121921626,2.896254175,0.452028869,0.923486434
ENSG00000016402,IL20RA,-0.459806079,-0.139030064,0.303544259,0.875288581
ENSG00000016864,GLT8D1,0.04364883,3.475989951,0.64746804,0.962837491
ENSG00000017260,ATP2C1,-0.00681453,4.795086566,0.949769216,1
ENSG00000017373,NA,-0.244026303,-2.275446521,0.502023944,0.933335602
ENSG00000017427,IGF1,0.265485396,2.821938574,0.246061067,0.846442263
ENSG00000017483,SLC38A5,-0.055549401,-2.698474377,0.870297218,0.992229803
ENSG00000017621,NA,0.04154441,-0.451417724,0.852536416,0.990844591
ENSG00000017797,RALBP1,0.046579905,5.42991784,0.59764608,0.952913995
ENSG00000018189,RUFY3,0.019069013,4.988345003,0.887672762,0.993547749
ENSG00000018236,CNTN1,-0.060284419,0.762470516,0.848347821,0.990600006
ENSG00000018280,SLC11A1,-0.467534256,-0.320476171,0.017507652,0.534076771
ENSG00000018408,WWTR1,-0.262097052,3.715047332,0.116575015,0.743245622
ENSG00000018510,AGPS,-0.009867805,4.32560986,0.926607226,0.99973351
ENSG00000018610,CXorf56,-0.127675797,3.40382291,0.419523559,0.914192036
ENSG00000018625,ATP1A2,-0.074114632,10.56741052,0.587134173,0.950477282
ENSG00000018699,TTC27,0.132566309,3.02396749,0.320512472,0.884510459
ENSG00000018869,ZNF582,-0.061630162,-0.44817275,0.789267316,0.98664305
ENSG00000019102,VSIG2,-0.562863736,-0.223811969,0.002345594,0.311100844
ENSG00000019144,PHLDB1,-0.10646901,5.791774102,0.409549032,0.912506347
ENSG00000019169,MARCO,0.502949109,-1.033997011,0.253531548,0.848398078
ENSG00000019485,PRDM11,-0.292423254,2.081427842,0.013611221,0.500101005
ENSG00000019505,SYT13,-1.203938598,-1.650723575,0.018302665,0.53877739
ENSG00000019549,SNAI2,-0.27846552,0.968189034,0.221483641,0.829874756
ENSG00000019582,CD74,-0.043984264,6.932361504,0.791516175,0.98664305
ENSG00000019991,HGF,-0.450362647,-0.241449596,0.110589679,0.736341426
ENSG00000019995,ZRANB1,-0.062369824,6.197810018,0.556837024,0.944688954
ENSG00000020129,NCDN,0.305883364,3.677966632,0.004494602,0.393190091
ENSG00000020181,ADGRA2,-0.186802799,4.54948502,0.177729628,0.797352303
ENSG00000020256,ZFP64,-0.022542855,2.262509154,0.856075695,0.991379807
